assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,12,None,None,1,1.15,152551,None,,0,0,0,0,15.7,124,87,None,,0,3,1.5,1.5,2,0.33,0.38,0.35,0.4,0.02,1.78,2.05,0.02,Jefferson,1.5,185,86,1,1.15,0,2.8,234,115,206,False,9.6,239,108,78,,None,50,194,121,0,0,None,0,,152551.jpg,1.5,191,89,0,0,0.0,Lerma Solís,0.1,506,200,False,None,1,1.15,a,7,31,2.0,235,132,3,389,172,1457,607,0.3,0.6,Lerma,1
0,0,6,None,None,0,0.0,231747,None,,0,0,0,0,28.4,75,6,None,,0,4,1.5,1.5,2,0.24,0.16,0.54,0.36,0.30,1.89,1.26,0.2,Jean-Philippe,1.5,214,22,3,2.0,0,4.5,171,20,207,False,4.8,267,21,135,,None,75,18,7,0,0,2,0,,231747.jpg,1.5,219,23,0,0,0.0,Mateta,5.2,75,13,False,None,2,1.33,a,7,31,12.0,131,28,3,113089,18509,189050,104836,0.2,0.4,Mateta,0
0,0,0,0,0,0,0,536694,None,,0,0,0,0,0.0,512,221,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Matheus,0.0,519,221,0,0,0,0.0,520,220,208,False,0.0,512,213,0,Rib Injury - Unknown return date,2024-08-16T13:30:05.681072Z,45,499,270,0,0,None,0,,536694.jpg,0.0,519,221,0,0,0,França de Oliveira,0.1,473,176,False,None,0,0,i,7,31,0.0,479,198,0,218,103,4003,1212,0.0,0.0,M.França,0
0,0,0,None,None,0,0,169593,None,,0,0,0,0,0.0,334,13,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Remi,0.0,351,31,0,0,0,0.0,354,32,209,False,0.0,346,32,0,,None,40,567,49,0,0,None,0,,169593.jpg,0.0,351,31,0,0,0,Matthews,1.0,188,25,False,None,0,0,a,7,31,0.0,275,11,0,5474,2237,6852,4388,0.0,0.0,Matthews,0
0,0,13,None,None,0,0.0,244723,None,,0,0,0,0,55.8,28,4,None,,0,2,1.0,1.0,1,0.11,0.06,0.23,0.12,0.12,2.98,1.49,0.06,Tyrick,1.0,242,77,4,2.0,0,10.2,66,10,210,False,35.8,94,29,180,,None,50,240,28,0,0,None,0,,244723.jpg,1.0,275,90,0,0,0.0,Mitchell,2.1,138,51,False,None,2,1.0,a,7,31,10.0,134,25,2,9091,1754,41528,22603,0.2,0.4,Mitchell,0
1,0,20,None,None,0,0.0,247348,None,,0,0,0,0,17.6,107,22,None,,0,2,2.5,2.5,1,0.04,0.02,0.04,0.02,0.00,2.98,1.49,0.0,Daniel,2.5,115,40,4,2.0,0,5.2,142,39,211,False,24.0,160,61,180,,None,50,243,29,0,0,None,0,,247348.jpg,2.5,116,40,0,0,0.0,Muñoz,4.1,91,32,False,None,2,1.0,a,7,31,10.0,135,26,5,43792,7105,64418,42289,0.5,1.0,Muñoz,0
0,0,0,0,0,0,0,531989,None,,0,0,0,0,0.0,508,217,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,David,0.0,515,217,0,0,0,0.0,516,216,212,False,0.0,508,209,0,Season long loan to Derby County,2024-07-26T08:51:53.649693Z,45,495,266,0,0,None,0,,531989.jpg,0.0,515,217,0,0,0,Ozoh,0.0,620,279,False,None,0,0,u,7,31,0.0,475,194,0,0,0,159,49,0.0,0.0,Ozoh,0
0,0,0,0,0,0,0,450542,None,,0,0,0,0,0.0,466,188,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jesurun,0.0,475,188,0,0,0,0.0,476,187,213,False,0.0,468,180,0,Loaned to Sheffield United,2024-08-20T12:16:48.741122Z,45,437,232,0,0,None,0,,450542.jpg,0.0,475,188,0,0,0,Rak-Sakyi,0.1,407,146,False,None,0,0,u,7,31,0.0,427,164,0,755,0,8466,3631,0.0,0.0,Rak-Sakyi,0
0,0,3,None,None,0,0.0,86417,None,,-1,1,-1,1,0.7,287,164,None,,0,3,0.5,0.5,1,0.00,0.0,0.00,0.0,0.00,0.26,2.6,0.0,Jeffrey,0.5,291,143,0,0.0,0,0.1,330,170,214,False,0.4,318,159,9,,None,49,294,191,0,0,None,0,,86417.jpg,1.0,248,122,0,0,0.0,Schlupp,0.1,446,161,False,None,0,0.0,a,7,31,0.0,496,211,1,1986,1725,3364,1536,0.1,0.2,Schlupp,0
0,0,0,None,None,0,0,55494,None,,0,0,0,0,0.0,413,165,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Joel,0.0,428,161,0,0,0,0.0,431,166,215,False,0.0,423,166,0,,None,45,338,50,0,0,None,0,,55494.jpg,0.0,428,161,0,0,0,Ward,0.1,416,155,False,None,0,0,a,7,31,0.0,361,144,0,485,180,2795,1170,0.0,0.0,Ward,0
0,0,34,None,None,0,0.0,496221,4,,0,0,0,0,31.3,64,53,None,,0,3,2.0,2.0,2,0.19,0.1,0.30,0.16,0.11,2.03,1.12,0.06,Adam,2.0,150,77,3,1.66,0,8.0,80,56,216,False,29.6,124,49,163,,None,50,275,177,0,0,None,0,,496221.jpg,2.0,155,80,0,0,0.0,Wharton,0.4,263,86,False,None,2,1.1,a,7,31,19.0,101,61,4,4570,1369,8836,4686,0.4,0.8,Wharton,0
0,0,9,None,None,0,0.0,232185,None,,-1,1,-1,1,15.3,129,90,None,,0,3,1.0,1.0,1,0.17,0.61,0.27,0.97,0.10,0.36,1.3,0.36,Ismaïla,1.0,261,136,1,3.6,0,2.3,251,122,585,False,1.6,307,155,25,,None,59,92,57,0,0,None,0,,232185.jpg,1.0,305,161,0,0,0.0,Sarr,0.3,322,107,False,None,0,0.0,a,7,31,6.0,176,101,2,2626,900,11558,5500,0.2,0.3,I.Sarr,0
0,0,5,None,None,0,0.0,121599,None,,-1,1,-1,1,4.6,200,121,None,,0,3,1.5,1.5,1,0.01,0.01,0.22,0.17,0.21,2.79,2.13,0.16,Abdoulaye,1.5,198,99,4,3.05,0,2.1,258,127,217,False,4.0,273,132,118,,None,54,155,94,0,0,None,0,,121599.jpg,1.5,204,102,0,0,0.0,Doucouré,0.4,275,88,False,None,2,1.53,a,8,11,12.0,127,77,3,3259,1447,14148,5773,0.3,0.6,A.Doucoure,0
0,0,2,None,None,0,0.0,486385,None,,0,0,0,0,0.0,577,54,None,,0,4,1.0,1.0,1,0.00,0.0,0.00,0.0,0.00,0.32,0.9,0.0,Norberto Bercique,1.0,248,25,2,5.62,0,0.1,333,35,218,False,1.0,315,32,32,,None,50,266,55,0,0,None,0,,486385.jpg,1.0,282,27,0,0,0.0,Gomes Betuncal,0.5,244,41,False,None,0,0.0,a,8,11,0.0,562,51,2,20785,14159,15023,8040,0.2,0.4,Beto,0
0,0,0,0,0,0,0,480455,None,,-1,1,-1,1,0.0,543,198,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jarrad,0.0,551,196,0,0,0,0.0,551,198,219,False,0.0,544,198,0,Groin Injury - Unknown return date,2024-08-12T14:30:04.538597Z,49,323,41,0,0,None,0,,480455.jpg,0.0,551,196,0,0,0,Branthwaite,1.3,176,65,False,None,0,0,i,8,11,0.0,516,193,0,601,233,104109,27347,0.0,0.0,Branthwaite,0
0,0,7,None,None,0,0.0,177815,None,,-1,1,-1,1,3.6,214,23,None,,0,4,2.0,2.0,2,0.01,0.01,0.06,0.04,0.05,3.54,2.18,0.03,Dominic,2.0,158,16,5,3.08,0,2.0,261,28,220,False,3.4,282,22,146,,None,59,87,25,0,0,1,0,,177815.jpg,2.0,163,16,0,0,0.0,Calvert-Lewin,1.6,160,25,False,None,2,1.23,a,8,11,13.0,124,27,4,18031,9853,56685,20742,0.3,0.7,Calvert-Lewin,0
0,0,0,0,0,0,0,59949,None,,-1,1,-1,1,0.0,386,146,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Séamus,0.0,403,143,0,0,0,0.0,406,147,221,False,0.0,398,147,0,Calf injury - Unknown return date,2024-08-12T14:30:04.547756Z,44,519,132,0,0,None,0,,59949.jpg,0.0,403,143,0,0,0,Coleman,0.0,561,187,False,None,0,0,i,8,11,0.0,330,121,0,93,45,2020,500,0.0,0.0,Coleman,0
0,0,14,None,None,0,0.0,80801,None,,0,0,0,0,7.1,182,112,None,,0,3,2.0,2.0,2,0.02,0.01,0.04,0.02,0.02,3.86,1.93,0.01,Idrissa,2.0,140,68,7,3.5,0,2.9,229,113,222,False,18.6,186,77,180,,None,50,183,116,0,0,None,0,,80801.jpg,2.0,144,70,0,0,0.0,Gueye,0.1,490,188,False,None,2,1.0,a,8,11,3.0,216,122,4,835,529,1606,657,0.4,0.8,Gana,0
0,0,0,25,25,0,0,232928,3,,0,0,0,0,0.0,565,253,2,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,James,0.0,567,252,0,0,0,0.0,568,252,223,False,0.0,561,246,0,Calf injury - 25% chance of playing,2024-08-12T14:30:04.556771Z,50,237,153,0,0,None,0,,232928.jpg,0.0,567,252,0,0,0,Garner,0.0,588,257,False,None,0,0,d,8,11,0.0,545,239,0,34,26,967,227,0.0,0.0,Garner,0
0,0,10,None,None,0,0.0,221399,None,,0,0,0,0,16.6,113,80,None,,0,3,1.5,1.5,1,0.26,0.17,0.94,0.61,0.68,3.02,1.94,0.44,Jack,1.5,206,105,4,2.57,0,6.8,99,66,224,False,9.8,236,107,140,,None,55,122,74,0,0,None,0,,221399.jpg,1.5,212,108,0,0,0.0,Harrison,0.2,383,133,False,None,2,1.29,a,8,11,44.0,38,20,3,1676,704,4355,1847,0.3,0.5,Harrison,0
0,0,-1,None,None,0,0.0,194164,None,,0,0,0,0,0.0,337,114,None,,0,2,0.5,0.5,0,0.00,0.0,0.00,0.0,0.00,0.07,1.26,0.0,Mason,0.5,271,83,1,18.0,0,0.0,357,115,225,False,0.0,349,115,5,,None,40,572,167,0,0,None,0,,194164.jpg,1.0,223,68,0,0,0.0,Holgate,0.6,236,83,False,None,0,0.0,a,8,11,0.0,278,86,1,9870,3197,7546,3834,0.1,0.2,Holgate,0
0,0,8,None,None,0,0.0,490094,None,,0,0,0,0,3.3,217,130,None,,0,3,2.0,2.0,2,0.02,0.01,0.16,0.08,0.14,3.86,1.93,0.07,Tim,2.0,138,66,7,3.5,0,3.6,206,101,226,False,18.8,185,76,180,,None,45,462,241,0,0,None,0,,490094.jpg,2.0,140,67,0,0,0.0,Iroegbunam,0.6,231,80,False,None,2,1.0,a,8,11,14.0,120,73,4,46545,32530,14279,9929,0.4,0.9,Iroegbunam,0
0,0,0,None,None,0,0,222627,None,,0,0,0,0,0.0,347,18,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,João,0.0,363,36,0,0,0,0.0,367,37,227,False,0.0,359,37,0,,None,40,584,54,0,0,None,0,,222627.jpg,0.0,363,36,0,0,0,Neves Virgínia,0.6,232,33,False,None,0,0,a,8,11,0.0,289,16,0,2823,1399,4707,2642,0.0,0.0,J.Virginia,0
0,0,-1,None,None,0,0.0,106611,None,,0,0,0,0,11.0,168,44,None,,0,2,0.5,0.5,0,0.02,0.01,0.03,0.01,0.01,3.86,1.93,0.0,Michael,0.5,269,81,7,3.5,0,5.0,148,42,228,False,33.0,109,38,180,,None,40,558,158,0,0,None,0,,106611.jpg,0.5,319,95,0,0,0.0,Keane,2.3,131,49,False,None,2,1.0,a,8,11,6.0,163,37,1,35351,14322,28372,14907,0.1,0.2,Keane,0
0,0,0,None,None,0,0,115382,None,,0,0,0,0,0.0,550,46,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Neal,0.0,555,48,0,0,0,0.0,556,47,229,False,0.0,549,46,0,,None,50,189,46,0,0,None,0,,115382.jpg,0.0,555,48,0,0,0,Maupay,1.4,166,28,False,None,0,0,a,8,11,0.0,525,44,0,16175,7630,44134,19994,0.0,0.0,Maupay,0
0,0,30,None,None,0,0.0,433154,1,,-1,1,-1,1,108.8,2,2,None,,0,3,2.0,2.0,2,0.80,0.4,0.82,0.42,0.03,3.86,1.93,0.02,Dwight,2.0,152,79,7,3.5,0,15.0,27,19,230,False,31.6,116,45,180,,None,54,166,103,0,0,None,0,,433154.jpg,2.0,157,82,0,0,0.0,McNeil,0.7,224,77,False,None,2,1.0,a,8,11,9.0,144,87,4,2758,2018,19837,7555,0.4,0.7,McNeil,0
0,0,-5,None,None,0,0.0,224967,None,,-1,1,-1,1,3.0,223,66,None,,0,2,0.5,0.5,0,0.02,0.01,0.02,0.01,0.00,3.86,1.93,0.0,Vitalii,0.5,274,86,7,3.5,0,2.3,247,84,231,False,17.8,190,79,180,,None,44,536,147,0,0,None,0,,224967.jpg,0.5,322,98,0,0,0.0,Mykolenko,7.1,58,20,False,None,2,1.0,a,8,11,2.0,221,67,1,16072,9786,195582,83948,0.1,0.2,Mykolenko,0
0,0,-1,None,None,0,0.0,440993,None,,-1,1,-1,1,1.3,266,29,None,,0,4,1.0,1.0,1,0.02,0.03,0.06,0.09,0.04,1.07,1.6,0.06,Iliman,1.0,255,26,3,4.5,0,3.1,224,22,232,False,15.2,205,16,60,,None,54,168,43,0,0,None,0,,440993.jpg,1.0,294,30,0,0,0.0,Ndiaye,0.2,391,54,False,None,0,0.0,a,8,11,15.0,115,25,2,2950,2345,4691,2089,0.2,0.4,Ndiaye,0
0,0,0,0,0,0,0,243571,None,,-1,1,-1,1,0.0,404,160,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Nathan,0.0,421,157,0,0,0,0.0,423,161,234,False,0.0,415,161,0,Hamstring injury - Unknown return date,2024-08-12T14:30:04.567805Z,44,539,148,0,0,None,0,,243571.jpg,0.0,421,157,0,0,0,Patterson,0.0,582,196,False,None,0,0,i,8,11,0.0,348,135,0,62,26,979,252,0.0,0.0,Patterson,0
0,0,-3,None,None,0,0.0,111234,None,,-1,1,-1,1,0.1,315,2,None,,0,1,1.0,1.0,1,0.02,0.01,0.02,0.01,0.00,3.86,1.93,0.0,Jordan,1.0,231,19,7,3.5,0,4.5,168,9,235,False,45.0,51,9,180,,None,49,297,10,0,0,None,0,,111234.jpg,1.0,249,19,0,5,2.5,Pickford,12.5,34,6,False,None,2,1.0,a,8,11,0.0,499,58,2,21497,10839,327960,142217,0.2,0.4,Pickford,0
0,0,-11,100,75,0,0.0,17761,None,,-1,1,-1,1,21.4,95,15,None,,0,2,0.0,0.0,0,0.20,0.1,0.44,0.22,0.24,3.86,1.93,0.12,James,0.0,533,190,7,3.5,0,7.4,89,11,236,False,25.6,148,56,180,,2024-08-23T09:30:06.049227Z,49,291,33,0,0,None,0,,17761.jpg,0.0,533,190,0,0,0.0,Tarkowski,1.6,159,60,False,None,2,1.0,a,8,11,27.0,75,11,0,4575,2621,64067,20794,0.0,0.0,Tarkowski,1
0,0,0,0,0,0,0,491012,None,,0,0,0,0,0.0,580,56,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Youssef,0.0,579,55,0,0,0,0.0,582,55,237,False,0.0,575,54,0,Foot injury - Unknown return date,2024-08-05T15:00:04.380259Z,50,272,57,0,0,None,0,,491012.jpg,0.0,579,55,0,0,0,Ramalho Chermiti,0.0,590,70,False,None,0,0,i,8,11,0.0,565,53,0,264,78,593,212,0.0,0.0,Y. Chermiti,0
0,0,-10,100,0,0,0.0,18892,None,,0,0,0,0,15.2,132,29,1,,0,2,-1.0,0.0,0,0.17,0.24,0.17,0.24,0.00,1.23,1.7,0.0,Ashley,-1.0,626,204,3,4.15,0,2.5,239,81,238,False,9.8,230,89,65,,2024-08-17T20:00:05.873666Z,45,331,45,0,0,None,0,,18892.jpg,-2.0,626,204,1,0,0.0,Young,0.1,405,149,False,None,1,1.38,a,8,11,0.0,354,139,-2,651,470,7853,1028,-0.2,-0.4,Young,0
0,0,4,None,None,0,0.0,463903,None,,0,0,-1,1,4.4,203,123,None,,0,3,0.5,0.5,1,0.01,0.03,0.05,0.14,0.04,0.77,2.1,0.11,Jesper,0.5,321,165,2,5.45,0,3.0,226,111,577,False,9.0,243,112,33,,None,54,171,107,0,0,None,0,,463903.jpg,1.0,296,155,0,0,0.0,Lindstrøm,0.1,436,158,False,None,0,0.0,a,8,11,17.0,110,66,1,456,235,4235,1437,0.1,0.2,Lindstrøm,0
0,0,0,None,None,0,0,512462,None,,-1,1,-1,1,0.0,544,199,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jake,0.0,552,197,0,0,0,0.0,552,199,582,False,0.0,545,199,0,,None,49,326,43,0,0,None,0,,512462.jpg,0.0,552,197,0,0,0,O'Brien,0.3,320,117,False,None,0,0,a,8,11,0.0,517,194,0,1213,464,8715,3248,0.0,0.0,O'Brien,0
0,0,4,None,None,0,0.0,609873,None,,0,0,0,0,0.1,314,173,None,,0,3,0.5,0.5,1,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,Harrison,0.5,290,142,0,0.0,0,0.2,321,163,603,False,0.0,525,223,1,,None,45,517,282,0,0,None,0,,609873.jpg,1.0,247,121,0,0,0.0,Armstrong,0.2,376,128,False,None,0,0.0,a,8,11,2.0,229,127,1,6806,4042,3723,2004,0.1,0.2,Armstrong,0
0,0,0,None,None,0,0,491557,None,,0,0,0,0,0.0,489,200,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jenson,0.0,496,200,0,0,0,0.0,497,199,614,False,0.0,489,192,0,,None,45,469,245,0,0,None,0,,491557.jpg,0.0,496,200,0,0,0,Metcalfe,0.0,598,263,False,None,0,0,a,8,11,0.0,454,176,0,524,298,192,145,0.0,0.0,Metcalfe,0
0,0,0,None,None,0,0,40349,None,,0,0,0,0,0.0,321,7,None,,0,1,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Asmir,0.0,339,25,0,0,0,0.0,341,26,624,False,0.0,333,26,0,,None,40,550,43,0,0,None,0,,40349.jpg,0.0,339,25,0,0,0,Begovic,0.1,457,61,False,None,0,0,a,8,11,0.0,262,5,0,6222,5454,787,712,0.0,0.0,Begovic,0
0,0,0,None,None,0,0.0,496178,None,,0,0,0,0,0.3,301,98,None,,0,2,1.0,1.0,0,0.00,0.0,0.00,0.0,0.00,2.43,2.43,0.0,Roman,0.0,388,129,4,4.0,0,1.6,270,91,627,False,15.4,201,82,90,,None,40,611,190,0,0,None,0,,496178.jpg,0.0,388,129,0,0,0.0,Dixon,0.0,577,192,False,None,1,1.0,a,8,11,0.0,314,106,0,1098,1098,192,192,0.0,0.0,Dixon,0
0,3,43,None,None,1,0.69,209289,None,,1,-1,1,-1,11.0,169,108,None,,0,3,7.0,7.0,10,0.03,0.02,0.56,0.38,0.53,1.84,1.26,0.36,Emile,6.5,22,13,1,0.69,1,7.8,86,60,19,False,39.8,69,32,131,,None,56,100,61,0,0,None,0,,209289.jpg,6.5,23,14,0,0,0.0,Smith Rowe,22.8,13,5,False,None,2,1.37,a,9,54,27.0,76,48,13,754914,626972,128070,56479,1.2,2.3,Smith Rowe,0
0,0,3,None,None,0,0.0,174874,None,,0,0,0,0,2.9,225,68,None,,0,2,0.5,0.5,0,0.02,0.02,0.06,0.06,0.04,1.59,1.59,0.04,Joachim,0.0,444,170,2,2.0,0,2.8,232,77,191,False,18.4,187,76,90,,None,45,377,72,0,0,None,0,,174874.jpg,0.0,444,170,0,0,0.0,Andersen,15.2,23,7,False,None,1,1.0,a,9,54,7.0,155,34,0,52449,23592,366601,174070,0.0,0.0,Andersen,1
1,0,31,None,None,1,0.62,159533,None,,0,0,0,0,49.3,34,30,None,,0,3,4.5,4.5,5,0.52,0.32,0.83,0.51,0.31,1.91,1.19,0.19,Adama,4.0,71,33,1,0.62,0,12.4,43,31,239,False,30.6,120,47,145,,None,50,199,126,0,0,None,0,,159533.jpg,4.0,74,34,0,0,0.0,Traoré,1.0,187,63,False,None,2,1.24,a,9,54,44.0,37,19,8,73734,39288,21052,12791,0.8,1.6,Adama,0
0,0,37,None,None,0,0.0,156689,1,,0,0,0,0,179.3,1,1,1,,0,3,2.0,2.0,2,0.53,0.27,0.59,0.3,0.06,2.24,1.15,0.03,Andreas,1.5,201,101,2,1.03,0,21.5,7,5,240,False,28.2,135,53,175,,None,55,111,66,0,0,2,0,,156689.jpg,1.5,207,104,0,0,0.0,Hoelgebaum Pereira,3.4,101,32,False,None,2,1.03,a,9,54,7.0,159,95,3,33972,10336,77123,40940,0.3,0.5,Andreas,1
0,0,14,None,None,0,0.0,232892,None,,0,0,0,0,2.1,245,76,None,,0,2,2.0,2.0,2,0.03,0.02,0.13,0.07,0.10,3.04,1.52,0.05,Calvin,1.5,177,58,2,1.0,0,3.3,215,73,241,False,23.2,166,65,180,,None,45,413,100,0,0,None,0,,232892.jpg,1.5,183,59,0,0,0.0,Bassey,0.4,271,103,False,None,2,1.0,a,9,54,8.0,147,29,3,10935,4776,6375,2794,0.3,0.7,Bassey,1
0,0,0,None,None,0,0,428971,None,,0,0,0,0,0.0,354,21,None,,0,1,0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Steven,0.0,370,39,0,0,0,0.0,374,40,242,False,0.0,366,40,0,,None,40,592,57,0,0,None,0,,428971.jpg,0.0,370,39,0,0,0,Benda,0.5,254,35,False,None,0,0,a,9,54,0.0,296,19,0,6244,2969,4150,2059,0.0,0.0,Benda,0
0,0,2,None,None,0,0.0,76357,None,,-1,1,-1,1,12.4,158,104,None,,0,3,0.5,0.5,0,0.05,0.1,0.05,0.1,0.00,1.21,2.32,0.0,Tom,0.0,534,232,1,1.91,0,2.4,244,118,243,False,6.6,258,123,47,,None,49,292,189,0,0,None,0,,76357.jpg,0.0,534,232,0,0,0.0,Cairney,0.0,546,231,False,None,0,0.0,a,9,54,4.0,200,110,0,383,185,1188,517,0.0,0.0,Cairney,2
0,0,0,None,None,0,0,166477,None,,-1,1,-1,1,0.0,393,151,None,,0,2,0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Timothy,0.0,410,148,0,0,0,0.0,413,152,244,False,0.0,405,152,0,,None,44,527,138,0,0,None,0,,166477.jpg,0.0,410,148,0,0,0,Castagne,2.0,141,52,False,None,0,0,a,9,54,0.0,337,126,0,4583,2463,77475,32333,0.0,0.0,Castagne,0
0,0,18,None,None,0,0.0,219924,None,,0,0,0,0,1.0,275,91,None,,0,2,2.5,2.5,2,0.01,0.0,0.01,0.0,0.00,3.04,1.52,0.0,Issa,2.0,136,44,2,1.0,0,3.6,205,69,245,False,32.8,111,40,180,,None,45,397,87,0,0,None,0,,219924.jpg,2.0,138,44,0,0,0.0,Diop,0.3,306,114,False,None,2,1.0,a,9,54,2.0,224,70,4,8431,2932,4003,2147,0.4,0.9,Diop,0
0,0,0,0,0,0,0,515024,None,,0,0,0,0,0.0,503,213,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Luke,0.0,510,213,0,0,0,0.0,511,212,246,False,0.0,503,205,0,Season long loan to Birmingham City,2024-08-06T17:24:03.566492Z,45,488,262,0,0,None,0,,515024.jpg,0.0,510,213,0,0,0,Harris,0.0,600,264,False,None,0,0,u,9,54,0.0,469,190,0,0,0,464,148,0.0,0.0,Harris,0
0,1,35,None,None,0,0.0,153133,None,,0,0,0,0,27.1,79,62,None,,0,3,5.5,5.5,8,0.20,0.1,0.45,0.22,0.25,3.04,1.52,0.12,Alex,5.0,44,22,2,1.0,1,12.6,41,29,247,False,50.2,45,22,180,,None,55,108,65,0,0,None,0,,153133.jpg,5.0,48,24,0,0,0.0,Iwobi,1.1,184,61,False,None,2,1.0,a,9,54,49.0,28,14,10,57219,44974,17729,10538,0.9,1.8,Iwobi,0
0,0,26,None,None,0,0.0,80201,None,,0,0,0,0,0.0,547,59,None,,0,1,3.5,3.5,3,0.00,0.0,0.00,0.0,0.00,3.04,1.52,0.0,Bernd,3.0,103,13,2,1.0,0,5.4,137,6,248,False,54.2,35,5,180,,None,50,182,5,0,0,None,0,,80201.jpg,3.0,105,13,0,7,3.5,Leno,3.1,107,16,False,None,2,1.0,a,9,54,0.0,522,59,6,67612,26208,36893,20217,0.6,1.2,Leno,0
0,0,29,None,None,0,0.0,212314,None,,0,0,0,0,17.9,104,73,None,,0,3,2.5,2.5,2,0.04,0.02,0.04,0.02,0.00,2.38,1.19,0.0,Saša,2.0,146,73,2,1.0,0,4.0,194,96,249,False,21.8,172,71,180,,None,50,220,140,0,0,3,0,,212314.jpg,2.0,151,76,0,0,0.0,Lukić,0.1,499,196,False,None,2,1.0,a,9,54,0.0,539,235,4,1121,452,1091,522,0.4,0.8,Lukić,0
0,0,0,None,None,0,0,120721,None,,0,0,0,0,0.0,327,109,None,,0,2,0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Kevin,0.0,344,106,0,0,0,0.0,347,110,250,False,0.0,339,110,0,,None,40,560,160,0,0,None,0,,120721.jpg,0.0,344,106,0,0,0,Mbabu,0.5,251,91,False,None,0,0,a,9,54,0.0,268,81,0,6893,3446,8192,4129,0.0,0.0,Mbabu,0
0,0,18,None,None,1,0.58,244042,None,,0,0,1,-1,41.2,45,4,None,,0,4,2.5,2.5,2,0.01,0.01,0.70,0.41,0.69,2.03,1.17,0.4,Rodrigo,2.0,160,18,1,0.58,0,15.8,21,4,251,False,17.0,195,15,156,,None,61,74,22,0,0,None,0,,244042.jpg,2.0,165,18,0,0,0.0,Muniz Carvalho,10.0,45,7,False,None,2,1.15,a,9,54,100.0,5,2,4,445537,100849,130024,79890,0.3,0.7,Muniz,0
0,0,5,None,None,0,0.0,102057,None,,0,0,0,0,0.6,294,33,None,,0,4,1.5,1.5,1,0.00,0.0,0.00,0.0,0.00,1.02,4.17,0.0,Raúl,1.0,256,27,1,4.09,0,0.2,325,34,252,False,0.4,320,34,22,,None,55,104,32,0,0,None,0,,102057.jpg,1.0,298,31,0,0,0.0,Jiménez,0.4,268,45,False,None,0,0.0,a,9,54,0.0,591,60,2,8790,4625,16421,7024,0.2,0.4,Raúl,0
0,0,0,0,0,0,0,82514,None,,0,0,0,0,0.0,418,167,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Tim,0.0,431,163,0,0,0,0.0,434,168,253,False,0.0,426,168,0,Permanent transfer to Charlotte FC,2024-08-09T11:16:10.995330Z,45,345,54,0,0,None,0,,82514.jpg,0.0,431,163,0,0,0,Ream,0.0,595,200,False,None,0,0,u,9,54,0.0,367,147,0,0,0,765,202,0.0,0.0,Ream,0
